,customer_id,gender,start_date,end_date,is_deleted,campaign_name,class_name,price,calc_date,membership_period,mean,median,max,min,routine_flg
1099,TS124443,F,2018-03-01,2018-08-31 00:00:00,1,2_일반,0_종일,10500,2018-08-31,5,4.0,3.0,7,3,0
1102,TS490052,M,2018-03-01,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,6,5.0,5.5,7,2,0
1103,IK978123,M,2018-03-01,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,6,4.333333333333333,4.5,6,2,0
1104,OA684421,M,2018-03-01,2018-08-31 00:00:00,1,2_일반,0_종일,10500,2018-08-31,5,3.8,3.0,6,2,0
1105,AS491747,M,2018-03-01,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,10,4.6,4.0,10,2,1
1109,HI089467,F,2018-03-01,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,8,4.5,5.0,6,1,1
1112,HD677309,F,2018-03-01,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,9,4.0,4.0,6,2,1
1113,PL310669,M,2018-03-01,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,9,4.0,4.0,7,2,1
1114,IK873661,F,2018-03-01,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,9,3.111111111111111,3.0,7,1,1
1116,HD778015,M,2018-03-01,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,9,4.333333333333333,4.0,9,1,1
1117,IK241354,M,2018-03-01,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,12,3.8333333333333335,4.0,7,1,1
1118,AS744154,F,2018-03-01,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,12,4.666666666666667,4.5,8,1,1
1124,IK816400,F,2018-03-01,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,7,3.4285714285714284,4.0,6,1,1
1125,AS430563,F,2018-03-01,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,7,3.2857142857142856,4.0,5,1,1
1127,IK549613,M,2018-03-01,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,12,4.666666666666667,5.0,9,1,1
1130,HI606225,M,2018-03-01,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,11,4.181818181818182,4.0,8,1,1
1132,HI595550,M,2018-03-01,2018-08-31 00:00:00,1,2_일반,0_종일,10500,2018-08-31,5,4.4,5.0,7,1,0
1135,AS529972,M,2018-03-01,2018-07-31 00:00:00,1,2_일반,0_종일,10500,2018-07-31,4,3.25,3.0,6,1,0
1136,OA590881,M,2018-03-01,2018-07-31 00:00:00,1,2_일반,0_종일,10500,2018-07-31,4,3.0,2.5,5,2,0
1138,PL543177,M,2018-03-01,2018-04-30 00:00:00,1,2_일반,0_종일,10500,2018-04-30,1,1.0,1.0,1,1,0
1139,PL431024,M,2018-03-01,2018-04-30 00:00:00,1,2_일반,0_종일,10500,2018-04-30,1,1.0,1.0,1,1,0
1141,HD295267,M,2018-03-01,2018-08-31 00:00:00,1,2_일반,0_종일,10500,2018-08-31,5,5.4,5.0,10,2,1
1143,AS055680,M,2018-03-01,2018-06-30 00:00:00,1,2_일반,0_종일,10500,2018-06-30,3,3.0,3.0,3,3,0
1144,HD454734,M,2018-03-01,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,11,4.0,4.0,7,1,1
1145,HD747377,F,2018-03-01,2018-05-31 00:00:00,1,2_일반,0_종일,10500,2018-05-31,2,4.5,4.5,5,4,1
1146,GD695696,F,2018-03-01,2018-05-31 00:00:00,1,2_일반,0_종일,10500,2018-05-31,2,4.0,4.0,5,3,1
1148,PL862175,M,2018-03-01,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,11,5.090909090909091,5.0,8,3,1
1151,HI813237,F,2018-03-01,2018-06-30 00:00:00,1,2_일반,0_종일,10500,2018-06-30,3,2.6666666666666665,3.0,4,1,1
1157,TS893503,M,2018-07-01,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,4,3.8,2.0,7,1,0
1158,PL744883,F,2018-07-02,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,4,4.8,4.0,9,2,0
1159,TS609198,F,2018-07-02,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,4,4.6,4.0,7,3,1
1160,IK152942,F,2018-07-02,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,4,3.6,2.0,8,1,1
1161,IK629720,F,2018-07-03,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,6,4.714285714285714,5.0,8,2,0
1163,AS854458,M,2018-07-03,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,8,4.111111111111111,3.0,10,1,1
1164,HD538485,M,2018-07-03,2018-08-31 00:00:00,1,2_일반,0_종일,10500,2018-08-31,1,5.5,5.5,9,2,0
1166,AS115629,F,2018-07-04,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,8,3.4444444444444446,4.0,7,1,1
1167,AS722513,F,2018-07-05,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,3,5.25,5.0,9,2,1
1169,AS549090,M,2018-07-05,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,4,4.2,3.0,7,3,1
1171,GD292406,M,2018-07-06,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,8,5.111111111111111,6.0,9,1,1
1172,OA239766,F,2018-07-06,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,7,4.625,4.5,8,2,1
1173,TS951395,F,2018-07-07,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,7,4.125,4.0,8,1,1
1174,AS972005,F,2018-07-07,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,7,4.25,4.0,9,2,1
1175,AS347139,F,2018-07-07,2018-08-31 00:00:00,1,2_일반,0_종일,10500,2018-08-31,1,7.0,7.0,12,2,1
1176,TS208446,M,2018-07-07,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,3,4.25,3.5,8,2,0
1177,HI532336,F,2018-07-07,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,3,3.75,3.5,7,1,0
1178,IK566847,M,2018-07-07,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,4,4.2,4.0,8,2,0
1179,HD821664,M,2018-07-08,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,6,4.714285714285714,5.0,9,1,1
1180,HI948138,M,2018-07-08,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,6,5.285714285714286,5.0,10,1,1
1181,GD790125,M,2018-07-08,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,8,4.222222222222222,3.0,10,2,1
1189,TS282800,F,2018-07-10,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,5,5.333333333333333,5.0,8,2,0
1191,TS647525,M,2018-07-11,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,2,5.333333333333333,4.0,9,3,0
1192,HI723465,F,2018-07-11,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,2,5.666666666666667,5.0,8,4,0
1193,PL999317,F,2018-07-11,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,2,4.0,2.0,8,2,0
1194,OA500792,M,2018-07-12,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,7,4.75,5.0,8,1,1
1198,AS355842,M,2018-07-12,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,2,6.333333333333333,5.0,10,4,1
1201,PL829579,M,2018-07-13,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,2,5.0,4.0,8,3,1
1202,PL844775,M,2018-07-13,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,5,3.6666666666666665,2.0,10,1,0
1203,OA417856,F,2018-07-13,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,8,4.222222222222222,4.0,7,1,1
1206,IK519538,F,2018-07-15,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,8,4.222222222222222,3.0,9,1,1
1208,HD171591,F,2018-07-15,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,7,4.75,4.5,8,2,1
1212,TS011777,F,2018-07-15,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,6,5.0,5.0,9,3,1
1213,IK795154,M,2018-08-01,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,5,3.5,2.5,7,1,0
1220,OA868549,F,2018-08-04,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,3,5.5,5.0,8,4,1
1221,AS301190,M,2018-08-04,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,5,4.0,4.0,8,1,1
1226,PL573838,M,2018-08-05,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,2,6.666666666666667,5.0,11,4,1
1228,AS677499,F,2018-08-05,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,6,5.142857142857143,4.0,10,2,1
1229,HI048809,F,2018-08-05,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,7,4.25,3.5,11,1,1
1231,TS325787,M,2018-08-06,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,5,4.166666666666667,4.0,8,1,0
1235,AS019120,M,2018-08-07,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,2,5.333333333333333,5.0,8,3,0
1237,HD691730,F,2018-08-08,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,7,4.5,4.5,8,2,1
1238,HI348702,M,2018-08-08,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,5,3.3333333333333335,2.5,6,1,1
1239,HD523141,F,2018-08-08,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,5,4.666666666666667,3.5,9,2,0
1241,GD738012,M,2018-08-09,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,3,4.75,4.5,8,2,0
1242,TS515806,F,2018-08-09,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,2,5.666666666666667,4.0,10,3,0
1243,AS935662,M,2018-08-09,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,7,4.625,3.5,9,2,0
1244,GD725119,M,2018-08-10,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,7,3.875,4.5,7,1,1
1245,TS014817,M,2018-08-10,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,4,3.8,4.0,8,1,1
1247,TS701801,F,2018-08-11,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,4,4.6,4.0,9,1,1
1249,GD841278,F,2018-08-11,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,1,7.0,7.0,9,5,1
1250,GD259467,F,2018-08-11,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,6,5.857142857142857,5.0,9,4,1
1252,TS512288,F,2018-08-11,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,7,4.25,3.0,8,2,0
1255,HI155130,F,2018-08-12,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,2,6.333333333333333,6.0,9,4,1
1257,PL417414,M,2018-08-12,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,3,4.5,4.5,8,1,0
1258,IK775424,M,2018-08-13,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,6,5.428571428571429,4.0,9,3,1
1260,TS411019,M,2018-08-14,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,6,5.142857142857143,5.0,10,1,0
1261,HI337814,M,2018-08-14,2018-09-30 00:00:00,1,2_일반,0_종일,10500,2018-09-30,1,4.5,4.5,7,2,0
1263,AS441031,M,2018-08-15,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,6,4.0,4.0,8,1,0
1264,IK377339,F,2018-08-15,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,2,6.666666666666667,5.0,11,4,0
1265,AS938080,M,2018-09-01,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,3,4.75,3.5,9,3,0
1266,TS114225,F,2018-09-01,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,6,4.714285714285714,5.0,8,1,1
1273,HD526634,F,2018-09-03,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,3,4.5,3.5,9,2,1
1274,IK921715,M,2018-09-05,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,1,6.5,6.5,9,4,0
1277,HI074037,M,2018-09-05,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,4,4.0,3.0,8,2,0
1281,HD269790,F,2018-09-06,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,6,4.857142857142857,6.0,8,1,1
1283,HI296573,F,2018-09-06,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,6,5.285714285714286,4.0,11,2,1
1284,TS651558,M,2018-09-06,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,3,6.0,6.0,8,4,0
1287,IK132840,M,2018-09-07,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,4,4.4,3.0,9,1,0
1288,AS176615,M,2018-09-07,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,5,4.666666666666667,3.0,10,2,1
1292,IK006186,M,2018-09-08,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,5,3.6666666666666665,2.5,8,1,0
1293,GD327788,F,2018-09-08,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,4,3.6,3.0,7,1,0
1299,HI573204,M,2018-09-10,2018-11-30 00:00:00,1,2_일반,0_종일,10500,2018-11-30,2,5.0,6.0,8,1,0
1300,AS271899,M,2018-09-10,2018-10-31 00:00:00,1,2_일반,0_종일,10500,2018-10-31,1,5.0,5.0,8,2,0
1301,IK881653,M,2018-09-10,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,5,4.833333333333333,5.0,8,1,0
1306,IK162208,M,2018-09-13,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,3,5.25,5.5,7,3,1
1307,HD236166,F,2018-09-14,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,4,4.0,4.0,8,1,0
1308,OA377206,M,2018-09-14,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,6,5.0,5.0,7,3,1
1309,AS736503,M,2018-09-15,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,6,4.571428571428571,5.0,8,1,0
1314,PL983619,M,2018-10-03,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,2,6.666666666666667,5.0,12,3,1
1317,IK357517,F,2018-10-05,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,4,4.2,3.0,7,2,0
1319,HI384373,F,2018-10-06,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,2,5.333333333333333,3.0,11,2,1
1322,GD772041,M,2018-10-07,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,4,5.4,6.0,9,2,0
1323,OA076575,M,2018-10-08,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,2,4.333333333333333,3.0,7,3,1
1325,GD557151,M,2018-10-08,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,3,4.25,5.0,6,1,1
1329,PL931945,F,2018-10-11,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,2,4.333333333333333,4.0,7,2,0
1333,IK595706,F,2018-10-15,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,5,4.5,5.0,8,1,0
1339,AS963713,M,2018-11-02,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,4,3.6,4.0,6,1,1
1340,AS352069,M,2018-11-03,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,4,4.2,3.0,8,2,0
1341,TS486027,M,2018-11-03,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,4,3.8,3.0,7,2,0
1342,HD872002,M,2018-11-04,2018-12-31 00:00:00,1,2_일반,0_종일,10500,2018-12-31,1,6.5,6.5,10,3,1
1348,TS414667,M,2018-11-07,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,3,4.0,4.5,6,1,0
1350,OA917468,M,2018-11-07,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,3,5.5,5.5,9,2,0
1354,GD788700,M,2018-11-08,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,2,6.666666666666667,5.0,12,3,0
1360,OA940123,M,2018-11-12,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,3,4.0,3.5,7,2,0
1362,OA164489,F,2018-11-13,2019-01-31 00:00:00,1,2_일반,0_종일,10500,2019-01-31,2,5.333333333333333,4.0,9,3,0
1363,HI209367,M,2018-11-14,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,4,4.4,4.0,7,2,0
1377,OA148697,F,2019-01-03,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,2,5.0,4.0,8,3,1
1380,IK452483,M,2019-01-05,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,2,5.333333333333333,3.0,11,2,1
1389,OA107754,M,2019-01-11,2019-02-28 00:00:00,1,2_일반,0_종일,10500,2019-02-28,1,4.0,4.0,6,2,0
1398,GD367382,M,2019-01-15,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,2,7.0,6.0,12,3,0
1421,HD565792,F,2019-02-11,2019-03-31 00:00:00,1,2_일반,0_종일,10500,2019-03-31,1,7.0,7.0,9,5,0
1486,HI292376,F,2016-07-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,21,3.0,3.0,3,3,0
1490,TS311640,F,2016-07-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,22,4.5,4.5,6,3,0
1494,PL396593,M,2016-07-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,22,4.0,4.0,5,3,1
1499,TS741548,M,2017-07-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,10,3.0,3.0,3,3,0
1500,HI720757,M,2017-07-01,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,14,2.6666666666666665,3.0,4,1,1
1501,HI658527,M,2017-07-01,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,14,2.0,2.0,3,1,0
1503,IK185443,F,2017-07-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,10,2.0,2.0,2,2,0
1515,OA140991,F,2017-07-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,9,4.0,4.0,4,4,0
1517,AS373785,M,2017-07-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,9,1.0,1.0,1,1,0
1518,PL524403,M,2017-07-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,11,2.0,2.0,3,1,0
1519,HI576763,M,2017-07-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,11,2.3333333333333335,3.0,3,1,0
1520,OA655348,M,2017-07-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,11,4.333333333333333,4.0,5,4,1
1521,AS776002,M,2017-07-01,2019-01-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-01-31,18,3.3,2.5,6,2,1
1522,TS685717,M,2017-07-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,11,3.3333333333333335,4.0,4,2,1
1523,GD849803,F,2017-07-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,11,2.3333333333333335,2.0,3,2,0
1526,AS723178,M,2017-07-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,11,2.3333333333333335,2.0,4,1,0
1528,HI655649,M,2017-07-01,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,19,4.2727272727272725,4.0,7,2,1
1529,OA798459,M,2017-07-01,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,19,4.0,4.0,7,1,1
1530,HD819739,M,2017-07-01,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,19,3.6363636363636362,3.0,6,2,1
1531,HD218670,F,2017-07-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,12,2.75,2.5,4,2,0
1532,IK683711,M,2017-07-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,12,3.0,3.0,5,1,1
1534,HI069246,F,2017-07-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,10,3.0,3.0,3,3,0
1536,HI665074,F,2017-07-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,9,3.0,3.0,3,3,0
1538,AS430089,M,2017-07-01,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,20,3.25,3.0,6,1,1
1540,TS973306,M,2017-07-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,12,2.75,3.0,4,1,1
1542,IK772152,F,2017-07-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,9,3.0,3.0,3,3,0
1543,PL050511,F,2017-07-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,12,3.0,3.0,4,2,1
1544,PL304252,M,2017-07-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,12,2.5,2.0,5,1,0
1545,AS435092,M,2017-07-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,12,2.25,2.5,3,1,0
1546,HD250394,F,2017-07-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,12,2.5,2.5,4,1,0
1547,IK985783,M,2017-07-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,9,3.0,3.0,3,3,0
1549,HI737185,M,2017-07-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,9,4.0,4.0,4,4,0
1551,TS205765,F,2017-07-01,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,20,4.083333333333333,5.0,6,1,1
1555,HD435871,M,2017-08-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,8,3.0,3.0,3,3,0
1556,GD223514,M,2017-08-01,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,18,4.454545454545454,4.0,8,2,1
1560,TS087420,M,2017-08-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,8,3.0,3.0,3,3,0
1561,IK722730,M,2017-08-01,2018-04-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-04-30,8,2.0,2.0,2,2,0
1562,PL889531,F,2017-08-01,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,18,3.090909090909091,3.0,5,1,1
1563,PL893427,M,2017-08-01,2019-02-28 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-02-28,18,4.181818181818182,4.0,8,2,1
1570,OA798178,F,2017-08-01,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,12,1.8,1.0,4,1,0
1571,AS586641,M,2017-08-01,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,12,3.6,4.0,4,3,1
1573,GD754725,F,2017-08-01,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,12,1.8,2.0,3,1,0
1574,IK694377,M,2017-08-01,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,12,3.2,4.0,4,2,0
1575,AS978283,M,2017-08-01,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,12,2.8,3.0,4,2,0
1578,OA945296,F,2017-08-01,2018-08-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-08-31,12,2.8,3.0,4,1,1
1585,AS259792,M,2017-08-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,11,3.5,4.0,5,1,0
1586,GD370248,M,2017-08-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,11,3.0,2.5,6,1,1
1587,AS594062,M,2017-08-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,11,3.75,3.0,8,1,0
1588,IK107909,M,2017-08-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,11,2.5,2.5,4,1,0
1589,IK662672,M,2017-08-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,11,3.75,4.0,5,2,1
1590,IK323315,M,2017-08-01,2018-07-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-07-31,11,2.5,2.0,4,2,0
1596,GD840219,M,2017-08-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,9,1.5,1.5,2,1,0
1598,IK306028,M,2017-08-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,10,3.6666666666666665,3.0,6,2,0
1599,OA103911,F,2017-08-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,10,2.6666666666666665,2.0,4,2,0
1600,PL881347,F,2017-08-01,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,13,2.1666666666666665,2.0,4,1,1
1606,HD472052,F,2017-08-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,10,3.3333333333333335,4.0,5,1,0
1607,OA516337,M,2017-08-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,10,4.0,4.0,5,3,1
1611,IK887179,F,2017-08-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,9,2.0,2.0,3,1,0
1614,GD283718,F,2017-08-01,2018-05-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-05-31,9,3.0,3.0,3,3,0
1617,HD338928,M,2017-08-01,2018-06-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-06-30,10,3.0,3.0,4,2,1
1622,IK000432,F,2018-05-01,2019-03-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2019-03-31,10,4.909090909090909,4.0,11,2,1
1623,AS247467,M,2018-05-01,2018-11-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-11-30,6,4.285714285714286,4.0,9,1,0
1624,OA777947,M,2018-05-01,2018-12-31 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-12-31,7,3.25,3.0,7,1,0
1626,PL247947,F,2018-05-01,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,4,4.8,3.0,10,2,1
1628,PL154639,M,2018-05-02,2018-09-30 00:00:00,1,0_입회비반액할인,0_종일,10500,2018-09-30,4,4.0,4.0,6,1,1
